snapshot_ts_utc,symbol,underlying_price,option_type,expiration,T_years,strike,delta,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,lastTradeDate,r,q,roe,moneyness,change,percentChange,contractSize,currency,tot_return,moneyness_bucket,low_premium_flag,far_tenor_flag
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,362.5,,49.65,49.1,49.35,3.0,25.0,0.945313046875,True,TSLA260220C00362500,2026-02-20 18:51:09+00:00,0.045,0.0,inf,0.8802389236873818,2.130001,4.4823256,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,365.0,,46.75,46.6,46.85,44.0,213.0,0.8984385156249999,True,TSLA260220C00365000,2026-02-20 20:55:42+00:00,0.045,0.0,inf,0.8863095369541913,0.5699997,1.2342999,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,367.5,,42.1,44.1,44.35,1.0,130.0,0.851563984375,True,TSLA260220C00367500,2026-02-20 15:18:15+00:00,0.045,0.0,inf,0.8923801502210008,-0.670002,-1.5665232,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,370.0,,40.5,41.6,41.85,419.0,1666.0,0.8085956640624999,True,TSLA260220C00370000,2026-02-20 20:39:11+00:00,0.045,0.0,inf,0.8984507634878104,-0.5,-1.2195122,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,372.5,,37.56,39.1,39.35,1.0,33.0,0.7617211328125001,True,TSLA260220C00372500,2026-02-20 20:31:27+00:00,0.045,0.0,inf,0.90452137675462,-0.62999725,-1.6496394,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,375.0,,36.75,36.6,36.85,64.0,337.0,0.7187528125,True,TSLA260220C00375000,2026-02-20 20:59:04+00:00,0.045,0.0,inf,0.9105919900214294,0.7400017,2.0549896,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,377.5,,32.75,34.1,34.35,14.0,106.0,0.6718782812500002,True,TSLA260220C00377500,2026-02-20 19:50:00+00:00,0.045,0.0,inf,0.916662603288239,-0.40000153,-1.2066411,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,380.0,,31.25,31.6,31.85,642.0,2352.0,0.6250037500000001,True,TSLA260220C00380000,2026-02-20 20:47:29+00:00,0.045,0.0,inf,0.9227332165550485,-0.20000076,-0.63593245,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,382.5,,29.17,29.1,29.35,24.0,874.0,0.5820354296875,True,TSLA260220C00382500,2026-02-20 20:56:06+00:00,0.045,0.0,inf,0.928803829821858,0.4300003,1.4961736,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,385.0,,26.72,26.6,26.85,633.0,286.0,0.5351608984375,True,TSLA260220C00385000,2026-02-20 20:52:36+00:00,0.045,0.0,inf,0.9348744430886675,1.2699986,4.990171,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,387.5,,22.55,24.1,24.35,24.0,864.0,0.48828636718750007,True,TSLA260220C00387500,2026-02-20 20:32:38+00:00,0.045,0.0,inf,0.9409450563554771,-4.1500015,-15.5430765,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,390.0,,21.35,21.6,21.85,7978.0,2295.0,0.445318046875,True,TSLA260220C00390000,2026-02-20 20:54:10+00:00,0.045,0.0,inf,0.9470156696222867,-0.59000015,-2.689153,REGULAR,USD,inf,ITM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,392.5,,18.0,19.1,19.35,88.0,544.0,0.398443515625,True,TSLA260220C00392500,2026-02-20 19:47:05+00:00,0.045,0.0,inf,0.9530862828890961,-1.5200005,-7.7868876,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,395.0,,16.3,16.6,16.85,6990.0,2248.0,0.35156898437499995,True,TSLA260220C00395000,2026-02-20 20:54:10+00:00,0.045,0.0,inf,0.9591568961559057,-0.8500004,-4.9562707,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,397.5,,14.45,14.1,14.35,386.0,557.0,0.304694453125,True,TSLA260220C00397500,2026-02-20 20:59:53+00:00,0.045,0.0,inf,0.9652275094227152,-0.13000011,-0.89163315,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,400.0,,11.95,11.6,11.85,20600.0,6570.0,0.257819921875,True,TSLA260220C00400000,2026-02-20 20:59:53+00:00,0.045,0.0,inf,0.9712981226895248,-0.5,-4.016064,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,402.5,,9.35,9.1,9.35,6739.0,759.0,0.20899228515624996,True,TSLA260220C00402500,2026-02-20 20:58:03+00:00,0.045,0.0,inf,0.9773687359563342,-0.79999924,-7.8817663,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,405.0,,6.85,6.6,6.85,25526.0,3276.0,0.1601646484375,True,TSLA260220C00405000,2026-02-20 20:59:24+00:00,0.045,0.0,inf,0.9834393492231438,-1.4000001,-16.969698,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,407.5,,4.42,4.1,4.4,44835.0,1457.0,0.132821171875,True,TSLA260220C00407500,2026-02-20 20:58:46+00:00,0.045,0.0,inf,0.9895099624899534,-1.9299998,-30.3937,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,410.0,,2.0,1.91,2.29,166927.0,6563.0,0.13526255371093754,True,TSLA260220C00410000,2026-02-20 20:59:55+00:00,0.045,0.0,inf,0.9955805757567628,-2.85,-58.762886,REGULAR,USD,inf,ATM,False,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,412.5,,0.1,0.06,0.08,145568.0,6094.0,0.035654174804687494,False,TSLA260220C00412500,2026-02-20 20:59:59+00:00,0.045,0.0,inf,1.0016511890235724,-3.43,-97.16714,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,415.0,,0.01,0.0,0.01,168096.0,11602.0,0.07032179687500001,False,TSLA260220C00415000,2026-02-20 20:59:57+00:00,0.045,0.0,inf,1.007721802290382,-2.44,-99.591835,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,417.5,,0.01,0.0,0.01,53200.0,8463.0,0.11524322265625,False,TSLA260220C00417500,2026-02-20 20:59:45+00:00,0.045,0.0,inf,1.0137924155571914,-1.64,-99.39394,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,420.0,,0.01,0.0,0.01,66257.0,16437.0,0.1562584375,False,TSLA260220C00420000,2026-02-20 20:59:59+00:00,0.045,0.0,inf,1.019863028824001,-1.07,-99.07407,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,422.5,,0.01,0.0,0.01,18743.0,8266.0,0.1992267578125,False,TSLA260220C00422500,2026-02-20 20:58:22+00:00,0.045,0.0,inf,1.0259336420908105,-0.68,-98.55073,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,425.0,,0.01,0.0,0.01,16912.0,16657.0,0.23828886718749998,False,TSLA260220C00425000,2026-02-20 20:59:01+00:00,0.045,0.0,inf,1.03200425535762,-0.41,-97.61905,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,427.5,,0.01,0.0,0.01,6493.0,11039.0,0.28125718749999995,False,TSLA260220C00427500,2026-02-20 20:58:25+00:00,0.045,0.0,inf,1.0380748686244297,-0.24999999,-96.15384,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,430.0,,0.01,0.0,0.01,12608.0,19319.0,0.31641308593749995,False,TSLA260220C00430000,2026-02-20 20:59:18+00:00,0.045,0.0,inf,1.044145481891239,-0.14999999,-93.74999,REGULAR,USD,inf,ATM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,432.5,,0.01,0.0,0.01,6924.0,7537.0,0.35156898437499995,False,TSLA260220C00432500,2026-02-20 20:57:17+00:00,0.045,0.0,inf,1.0502160951580486,-0.09,-90.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,435.0,,0.02,0.0,0.01,4329.0,11664.0,0.39063109375,False,TSLA260220C00435000,2026-02-20 20:49:34+00:00,0.045,0.0,inf,1.0562867084248582,-0.05,-71.42857,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,437.5,,0.01,0.0,0.01,912.0,7137.0,0.42969320312500003,False,TSLA260220C00437500,2026-02-20 20:54:10+00:00,0.045,0.0,inf,1.0623573216916677,-0.03,-75.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,440.0,,0.01,0.0,0.01,2015.0,14506.0,0.46094289062500005,False,TSLA260220C00440000,2026-02-20 20:59:44+00:00,0.045,0.0,inf,1.0684279349584773,-0.03,-75.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,442.5,,0.01,0.0,0.01,424.0,4396.0,0.500005,False,TSLA260220C00442500,2026-02-20 20:51:36+00:00,0.045,0.0,inf,1.0744985482252867,-0.01,-50.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,445.0,,0.01,0.0,0.01,969.0,6175.0,0.500005,False,TSLA260220C00445000,2026-02-20 20:50:00+00:00,0.045,0.0,inf,1.0805691614920963,-0.01,-50.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,447.5,,0.01,0.0,0.01,612.0,4907.0,0.5312546875,False,TSLA260220C00447500,2026-02-20 20:59:57+00:00,0.045,0.0,inf,1.0866397747589058,-0.01,-50.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,450.0,,0.01,0.0,0.01,1408.0,21084.0,0.5625043750000001,False,TSLA260220C00450000,2026-02-20 20:58:42+00:00,0.045,0.0,inf,1.0927103880257154,0.0,0.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,452.5,,0.01,0.0,0.01,270.0,3083.0,0.5937540625000001,False,TSLA260220C00452500,2026-02-20 19:40:59+00:00,0.045,0.0,inf,1.0987810012925248,0.0,0.0,REGULAR,USD,inf,OTM,True,False
2026-02-20T21:54:57Z,TSLA,411.82000732421875,call,2026-02-20,0.0,455.0,,0.01,0.0,0.01,400.0,7657.0,0.6250037500000001,False,TSLA260220C00455000,2026-02-20 20:36:58+00:00,0.045,0.0,inf,1.1048516145593343,-0.01,-50.0,REGULAR,USD,inf,OTM,True,False
