snapshot_ts_utc,symbol,underlying_price,option_type,expiration,T_years,strike,delta,roe,tot_return,moneyness,moneyness_bucket,lastPrice,bid,ask,volume,openInterest,impliedVolatility,contractSymbol,lastTradeDate,change,percentChange,inTheMoney,contractSize,currency,r,q,low_premium_flag,far_tenor_flag
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,130.0,-4.862072602333891e-17,0.06662981209965892,0.06662981209965892,0.6848593140024264,Deep OTM,0.01,0.0,0.01,89.0,635.0,1.625001875,NVDA260223P00130000,2026-02-19 20:57:05+00:00,0.0,0.0,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,135.0,-2.7032145993910344e-16,0.06662981209965892,0.06662981209965892,0.7112000568486735,Deep OTM,0.01,0.0,0.01,138.0,3170.0,1.5000025,NVDA260223P00135000,2026-02-20 18:11:29+00:00,0.0,0.0,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,140.0,-1.2819125016145925e-13,0.06662981209965892,0.06662981209965892,0.7375407996949207,Deep OTM,0.01,0.01,0.02,661.0,1053.0,1.484377578125,NVDA260223P00140000,2026-02-20 20:43:31+00:00,-0.02,-66.66667,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,145.0,-2.3820122886477617e-13,0.06662981209965892,0.06662981209965892,0.7638815425411679,Deep OTM,0.01,0.0,0.03,13.0,854.0,1.3281283593749995,NVDA260223P00145000,2026-02-20 16:13:34+00:00,-0.02,-66.66667,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,150.0,-3.958233200464354e-13,0.13325962419931783,0.13325962419931783,0.790222285387415,Deep OTM,0.02,0.01,0.02,252.0,1175.0,1.171879140625,NVDA260223P00150000,2026-02-20 20:44:31+00:00,-0.01,-33.333336,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,155.0,-8.473545881595695e-13,0.13325962419931783,0.13325962419931783,0.8165630282336622,OTM,0.02,0.01,0.02,377.0,2163.0,1.0234423828125,NVDA260223P00155000,2026-02-20 20:08:59+00:00,-0.02,-50.0,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,157.5,-2.02954779038205e-11,0.13325962419931783,0.13325962419931783,0.8297333996567858,OTM,0.02,0.02,0.03,972.0,759.0,1.0078174609375,NVDA260223P00157500,2026-02-20 20:47:49+00:00,-0.030000001,-60.000004,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,160.0,-2.83854943586295e-11,0.13325962419931783,0.13325962419931783,0.8429037710799093,OTM,0.02,0.02,0.03,1090.0,2335.0,0.929688203125,NVDA260223P00160000,2026-02-20 20:46:52+00:00,-0.04,-66.66667,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,162.5,-3.92878900230242e-11,0.19988943629897676,0.19988943629897676,0.8560741425030329,OTM,0.03,0.02,0.03,1643.0,2895.0,0.851563984375,NVDA260223P00162500,2026-02-20 20:57:34+00:00,-0.04,-57.142853,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,165.0,-3.958863478357789e-10,0.19988943629897676,0.19988943629897676,0.8692445139261565,OTM,0.03,0.03,0.04,440.0,2231.0,0.8125018749999999,NVDA260223P00165000,2026-02-20 20:58:27+00:00,-0.049999997,-62.5,False,REGULAR,USD,0.045,0.0,True,False
