snapshot_ts_utc,symbol,underlying_price,option_type,expiration,T_years,strike,delta,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,lastTradeDate,r,q,roe,moneyness,change,percentChange,contractSize,currency,tot_return,moneyness_bucket,low_premium_flag,far_tenor_flag
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,143.0,,45.75,39.45,44.65,9.0,6.0,2.1875045312499997,True,NVDA260218C00143000,2026-02-10 20:59:59+00:00,0.045,0.0,inf,0.7730983351693596,0.0,0.0,REGULAR,USD,inf,Deep ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,144.0,,45.65,38.45,43.65,2.0,5.0,2.1406296484375,True,NVDA260218C00144000,2026-02-10 18:21:48+00:00,0.045,0.0,inf,0.778504617233481,0.0,0.0,REGULAR,USD,inf,Deep ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,145.0,,39.37,37.35,42.65,3.0,22.0,1.8437507812499998,True,NVDA260218C00145000,2026-02-17 18:06:59+00:00,0.045,0.0,inf,0.7839108992976024,1.3099976,3.4419272,REGULAR,USD,inf,Deep ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,146.0,,46.8,36.45,41.65,1.0,10.0,2.031254921875,True,NVDA260218C00146000,2026-02-11 14:30:48+00:00,0.045,0.0,inf,0.7893171813617238,0.0,0.0,REGULAR,USD,inf,Deep ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,147.0,,43.25,37.95,38.05,11.0,12.0,1.75000125,True,NVDA260218C00147000,2026-02-10 16:05:56+00:00,0.045,0.0,inf,0.7947234634258452,0.0,0.0,REGULAR,USD,inf,Deep ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,148.0,,31.95,36.95,37.05,1.0,7.0,1.703126484375,True,NVDA260218C00148000,2026-02-13 17:39:22+00:00,0.045,0.0,inf,0.8001297454899666,-4.529999,-12.41776,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,149.0,,37.28,35.95,36.05,3.0,22.0,1.65625171875,True,NVDA260218C00149000,2026-02-17 19:25:29+00:00,0.045,0.0,inf,0.8055360275540879,-6.720001,-15.27273,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,150.0,,36.62,34.95,35.1,44.0,51.0,1.734376328125,True,NVDA260218C00150000,2026-02-17 19:45:52+00:00,0.045,0.0,inf,0.8109423096182093,2.039997,5.899355,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,152.5,,31.15,32.45,32.6,4.0,9.0,1.6171894140625,True,NVDA260218C00152500,2026-02-17 17:53:05+00:00,0.045,0.0,inf,0.8244580147785129,-5.1000004,-14.068966,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,155.0,,30.22,29.95,30.1,12.0,19.0,1.4960962695312499,True,NVDA260218C00155000,2026-02-17 20:45:22+00:00,0.045,0.0,inf,0.8379737199388163,1.8599987,6.558529,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,157.5,,30.5,27.45,27.6,3.0,8.0,1.3750031249999999,True,NVDA260218C00157500,2026-02-12 16:27:14+00:00,0.045,0.0,inf,0.8514894250991198,0.0,0.0,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,160.0,,24.8,25.0,25.1,42.0,143.0,1.3281283593749997,True,NVDA260218C00160000,2026-02-17 20:54:10+00:00,0.045,0.0,inf,0.8650051302594234,2.1999989,9.734508,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,162.5,,20.9,22.5,22.6,3.0,33.0,1.203128984375,True,NVDA260218C00162500,2026-02-17 16:16:28+00:00,0.045,0.0,inf,0.8785208354197268,-2.0300007,-8.853033,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,165.0,,20.58,20.0,20.1,36.0,201.0,1.08203583984375,True,NVDA260218C00165000,2026-02-17 18:46:45+00:00,0.045,0.0,inf,0.8920365405800303,2.1000004,11.363638,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,167.5,,18.07,17.5,17.6,32.0,62.0,0.9609378906249999,True,NVDA260218C00167500,2026-02-17 19:01:10+00:00,0.045,0.0,inf,0.9055522457403338,-1.3299999,-6.8556705,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,170.0,,15.11,15.0,15.1,1065.0,1296.0,0.8359391406249999,True,NVDA260218C00170000,2026-02-17 20:36:38+00:00,0.045,0.0,inf,0.9190679509006373,1.9099998,14.469696,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,172.5,,12.71,12.5,12.6,351.0,279.0,0.7148466015625,True,NVDA260218C00172500,2026-02-17 20:31:43+00:00,0.045,0.0,inf,0.9325836560609407,1.5100002,13.482146,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,175.0,,9.85,10.05,10.2,1329.0,999.0,0.6718782812500002,True,NVDA260218C00175000,2026-02-17 20:59:14+00:00,0.045,0.0,inf,0.9460993612212443,1.0,11.299435,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,177.5,,7.45,7.65,7.75,2684.0,776.0,0.585941640625,True,NVDA260218C00177500,2026-02-17 20:54:20+00:00,0.045,0.0,inf,0.9596150663815478,0.6999998,10.370368,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,180.0,,5.35,5.4,5.5,22868.0,2157.0,0.5478560839843751,True,NVDA260218C00180000,2026-02-17 20:59:51+00:00,0.045,0.0,inf,0.9731307715418512,0.4499998,9.183669,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,182.5,,3.45,3.35,3.45,46032.0,4012.0,0.500005,True,NVDA260218C00182500,2026-02-17 20:59:53+00:00,0.045,0.0,inf,0.9866464767021548,0.20000005,6.153847,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,185.0,,1.78,1.77,1.8,93535.0,7479.0,0.46973186523437505,False,NVDA260218C00185000,2026-02-17 20:59:59+00:00,0.045,0.0,inf,1.0001621818624582,-0.22000003,-11.000002,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,187.5,,0.73,0.71,0.73,74557.0,13098.0,0.43848217773437503,False,NVDA260218C00187500,2026-02-17 20:59:57+00:00,0.045,0.0,inf,1.0136778870227616,-0.34000003,-31.775703,REGULAR,USD,inf,ATM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,190.0,,0.24,0.23,0.24,68137.0,23090.0,0.42969320312500003,False,NVDA260218C00190000,2026-02-17 20:59:58+00:00,0.045,0.0,inf,1.0271935921830653,-0.26999998,-52.941174,REGULAR,USD,inf,ATM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,192.5,,0.08,0.07,0.08,36863.0,10669.0,0.44727115234375,False,NVDA260218C00192500,2026-02-17 20:59:58+00:00,0.045,0.0,inf,1.0407092973433687,-0.16,-66.66667,REGULAR,USD,inf,ATM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,195.0,,0.03,0.03,0.04,17309.0,15886.0,0.500005,False,NVDA260218C00195000,2026-02-17 20:59:33+00:00,0.045,0.0,inf,1.0542250025036721,-0.089999996,-75.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,197.5,,0.02,0.01,0.02,6820.0,10158.0,0.523442265625,False,NVDA260218C00197500,2026-02-17 20:56:56+00:00,0.045,0.0,inf,1.0677407076639758,-0.05,-71.42857,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,200.0,,0.01,0.0,0.01,3171.0,8737.0,0.5468795312500001,False,NVDA260218C00200000,2026-02-17 20:58:41+00:00,0.045,0.0,inf,1.0812564128242792,-0.03,-75.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,202.5,,0.01,0.0,0.01,1009.0,2461.0,0.6250037500000001,False,NVDA260218C00202500,2026-02-17 20:45:35+00:00,0.045,0.0,inf,1.0947721179845826,-0.02,-66.66667,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,205.0,,0.01,0.0,0.01,565.0,2701.0,0.6875031250000001,False,NVDA260218C00205000,2026-02-17 20:14:09+00:00,0.045,0.0,inf,1.108287823144886,-0.02,-66.66667,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,207.5,,0.01,0.0,0.01,65.0,3484.0,0.7812521875,False,NVDA260218C00207500,2026-02-17 20:37:29+00:00,0.045,0.0,inf,1.1218035283051897,-0.01,-50.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,210.0,,0.01,0.0,0.01,132.0,2306.0,0.8437515624999999,False,NVDA260218C00210000,2026-02-17 20:39:41+00:00,0.045,0.0,inf,1.1353192334654931,-0.01,-50.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,212.5,,0.01,0.0,0.01,83.0,2426.0,0.9062509375,False,NVDA260218C00212500,2026-02-17 18:29:40+00:00,0.045,0.0,inf,1.1488349386257966,0.0,0.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,220.0,,0.01,0.0,0.01,1010.0,5202.0,1.125004375,False,NVDA260218C00220000,2026-02-13 20:58:22+00:00,0.045,0.0,inf,1.189382054106707,0.0,0.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,230.0,,0.01,0.0,0.01,21.0,2279.0,1.3750031249999999,False,NVDA260218C00230000,2026-02-13 14:54:02+00:00,0.045,0.0,inf,1.243444874747921,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,240.0,,0.01,0.0,0.01,3.0,443.0,1.625001875,False,NVDA260218C00240000,2026-02-09 15:17:10+00:00,0.045,0.0,inf,1.297507695389135,-0.01,-50.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,250.0,,0.01,0.0,0.01,,21.0,1.8125009374999999,False,NVDA260218C00250000,2026-02-10 17:14:00+00:00,0.045,0.0,inf,1.351570516030349,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,call,2026-02-18,0.0,260.0,,0.01,0.0,0.01,20.0,40.0,2.0625048437499998,False,NVDA260218C00260000,2026-02-17 14:30:04+00:00,0.045,0.0,inf,1.405633336671563,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,120.0,,0.02,0.0,0.01,1.0,301.0,2.6250034375,False,NVDA260218P00120000,2026-02-13 20:14:57+00:00,0.045,0.0,inf,0.6487538476945675,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,125.0,,0.01,0.0,0.01,262.0,282.0,2.3750040624999995,False,NVDA260218P00125000,2026-02-13 20:47:00+00:00,0.045,0.0,inf,0.6757852580151745,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,130.0,,0.01,0.0,0.01,1.0,353.0,2.1875045312499997,False,NVDA260218P00130000,2026-02-17 14:30:03+00:00,0.045,0.0,inf,0.7028166683357815,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,135.0,,0.01,0.0,0.01,11.0,828.0,1.9375003125,False,NVDA260218P00135000,2026-02-17 19:15:27+00:00,0.045,0.0,inf,0.7298480786563885,-0.01,-50.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,137.0,,0.02,0.0,0.01,2102.0,2377.0,1.875000625,False,NVDA260218P00137000,2026-02-13 16:16:15+00:00,0.045,0.0,inf,0.7406606427846313,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,138.0,,0.01,0.0,0.01,3633.0,3223.0,1.8125009374999999,False,NVDA260218P00138000,2026-02-13 20:44:04+00:00,0.045,0.0,inf,0.7460669248487526,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,139.0,,0.01,0.0,0.01,3.0,838.0,1.8125009374999999,False,NVDA260218P00139000,2026-02-17 16:00:39+00:00,0.045,0.0,inf,0.751473206912874,-0.01,-50.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,140.0,,0.02,0.0,0.01,184.0,982.0,1.75000125,False,NVDA260218P00140000,2026-02-13 20:49:56+00:00,0.045,0.0,inf,0.7568794889769954,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,141.0,,0.02,0.0,0.01,174.0,330.0,1.6875015625,False,NVDA260218P00141000,2026-02-13 20:35:01+00:00,0.045,0.0,inf,0.7622857710411168,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,142.0,,0.02,0.0,0.01,2.0,80.0,1.6875015625,False,NVDA260218P00142000,2026-02-17 14:31:12+00:00,0.045,0.0,inf,0.7676920531052382,0.0,0.0,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,143.0,,0.01,0.0,0.01,100.0,183.0,1.625001875,False,NVDA260218P00143000,2026-02-17 14:31:11+00:00,0.045,0.0,inf,0.7730983351693596,-0.02,-66.66667,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,144.0,,0.01,0.0,0.01,132.0,629.0,1.5625021874999998,False,NVDA260218P00144000,2026-02-17 15:15:32+00:00,0.045,0.0,inf,0.778504617233481,-0.02,-66.66667,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,145.0,,0.01,0.0,0.01,4449.0,592.0,1.5625021874999998,False,NVDA260218P00145000,2026-02-17 15:03:18+00:00,0.045,0.0,inf,0.7839108992976024,-0.02,-66.66667,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,146.0,,0.01,0.0,0.01,52.0,913.0,1.5000025,False,NVDA260218P00146000,2026-02-17 18:27:05+00:00,0.045,0.0,inf,0.7893171813617238,-0.02,-66.66667,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,147.0,,0.01,0.0,0.01,92.0,454.0,1.46875265625,False,NVDA260218P00147000,2026-02-17 18:12:16+00:00,0.045,0.0,inf,0.7947234634258452,-0.02,-66.66667,REGULAR,USD,inf,Deep OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,148.0,,0.01,0.0,0.01,2111.0,1060.0,1.4375028125,False,NVDA260218P00148000,2026-02-17 18:12:08+00:00,0.045,0.0,inf,0.8001297454899666,-0.02,-66.66667,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,149.0,,0.02,0.0,0.01,6.0,616.0,1.3750031249999999,False,NVDA260218P00149000,2026-02-17 15:08:39+00:00,0.045,0.0,inf,0.8055360275540879,-0.02,-50.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,150.0,,0.01,0.0,0.01,2418.0,3385.0,1.3437532812499997,False,NVDA260218P00150000,2026-02-17 19:44:27+00:00,0.045,0.0,inf,0.8109423096182093,-0.02,-66.66667,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,152.5,,0.01,0.0,0.01,491.0,321.0,1.2500037499999999,False,NVDA260218P00152500,2026-02-17 20:52:27+00:00,0.045,0.0,inf,0.8244580147785129,-0.03,-75.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,155.0,,0.01,0.01,0.02,2132.0,1206.0,1.2812535937499998,False,NVDA260218P00155000,2026-02-17 20:59:59+00:00,0.045,0.0,inf,0.8379737199388163,-0.060000002,-85.71429,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,157.5,,0.01,0.01,0.02,1856.0,1473.0,1.171879140625,False,NVDA260218P00157500,2026-02-17 20:54:30+00:00,0.045,0.0,inf,0.8514894250991198,-0.080000006,-88.88889,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,160.0,,0.01,0.01,0.02,2402.0,3051.0,1.0781296093750001,False,NVDA260218P00160000,2026-02-17 20:51:20+00:00,0.045,0.0,inf,0.8650051302594234,-0.11,-91.66667,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,162.5,,0.02,0.01,0.02,4531.0,743.0,0.9687503125,False,NVDA260218P00162500,2026-02-17 20:37:32+00:00,0.045,0.0,inf,0.8785208354197268,-0.14,-87.5,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,165.0,,0.02,0.01,0.02,18649.0,4947.0,0.867188828125,False,NVDA260218P00165000,2026-02-17 20:56:46+00:00,0.045,0.0,inf,0.8920365405800303,-0.2,-90.90909,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,167.5,,0.03,0.02,0.03,4047.0,2887.0,0.8125018749999999,False,NVDA260218P00167500,2026-02-17 20:56:46+00:00,0.045,0.0,inf,0.9055522457403338,-0.27,-90.0,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,170.0,,0.03,0.03,0.04,15910.0,5471.0,0.7382838671874999,False,NVDA260218P00170000,2026-02-17 20:59:53+00:00,0.045,0.0,inf,0.9190679509006373,-0.41,-93.181816,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,172.5,,0.06,0.05,0.06,13536.0,3575.0,0.6718782812500002,False,NVDA260218P00172500,2026-02-17 20:59:39+00:00,0.045,0.0,inf,0.9325836560609407,-0.58,-90.625,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,175.0,,0.09,0.09,0.1,45974.0,7801.0,0.6093789062500001,False,NVDA260218P00175000,2026-02-17 20:59:53+00:00,0.045,0.0,inf,0.9460993612212443,-0.87,-90.625,REGULAR,USD,inf,OTM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,177.5,,0.19,0.18,0.19,37798.0,5524.0,0.5546919531250001,False,NVDA260218P00177500,2026-02-17 20:59:54+00:00,0.045,0.0,inf,0.9596150663815478,-1.2,-86.33093,REGULAR,USD,inf,ATM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,180.0,,0.41,0.4,0.41,71852.0,7264.0,0.516606396484375,False,NVDA260218P00180000,2026-02-17 20:59:59+00:00,0.045,0.0,inf,0.9731307715418512,-1.6,-79.60199,REGULAR,USD,inf,ATM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,182.5,,0.88,0.87,0.89,48768.0,4410.0,0.48779809082031256,False,NVDA260218P00182500,2026-02-17 20:59:59+00:00,0.045,0.0,inf,0.9866464767021548,-2.02,-69.65517,REGULAR,USD,inf,ATM,True,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,185.0,,1.76,1.73,1.77,35843.0,7845.0,0.454107021484375,True,NVDA260218P00185000,2026-02-17 20:59:59+00:00,0.045,0.0,inf,1.0001621818624582,-2.34,-57.07317,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,187.5,,3.25,3.1,3.25,7297.0,2759.0,0.43555251953125,True,NVDA260218P00187500,2026-02-17 20:59:47+00:00,0.045,0.0,inf,1.0136778870227616,-2.48,-43.280975,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,190.0,,5.3,5.15,5.25,3727.0,5109.0,0.418951123046875,True,NVDA260218P00190000,2026-02-17 20:59:51+00:00,0.045,0.0,inf,1.0271935921830653,-2.2999997,-30.263155,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,192.5,,7.55,7.5,7.6,635.0,3737.0,0.43555251953125,True,NVDA260218P00192500,2026-02-17 20:59:55+00:00,0.045,0.0,inf,1.0407092973433687,-2.3099995,-23.427986,REGULAR,USD,inf,ATM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,195.0,,10.31,9.95,10.05,403.0,682.0,0.45313046875,True,NVDA260218P00195000,2026-02-17 20:58:59+00:00,0.045,0.0,inf,1.0542250025036721,-1.9399996,-15.836731,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,197.5,,13.33,12.45,12.55,15.0,444.0,0.5468795312500001,True,NVDA260218P00197500,2026-02-17 17:50:07+00:00,0.045,0.0,inf,1.0677407076639758,-0.6199999,-4.4444437,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,200.0,,15.16,14.95,15.05,905.0,329.0,0.632816171875,True,NVDA260218P00200000,2026-02-17 20:49:35+00:00,0.045,0.0,inf,1.0812564128242792,-2.2800007,-13.073398,REGULAR,USD,inf,ITM,False,False
2026-02-18T03:30:49Z,NVDA,184.97000122070312,put,2026-02-18,0.0,202.5,,17.34,17.45,17.55,1023.0,103.0,0.7187528125,True,NVDA260218P00202500,2026-02-17 20:49:35+00:00,0.045,0.0,inf,1.0947721179845826,-2.1900005,-11.21352,REGULAR,USD,inf,ITM,False,False
