snapshot_ts_utc,symbol,underlying_price,option_type,expiration,T_years,strike,delta,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,lastTradeDate,r,q,roe,moneyness,change,percentChange,contractSize,currency,moneyness_bucket
2026-02-15T22:22:46Z,NVDA,182.80999755859375,call,2026-02-18,0.005664408514205987,220.0,1.9286446593503228e-05,0.01,0.0,0.01,1010.0,4546.0,0.5937540625000001,False,NVDA260218C00220000,2026-02-13 20:58:22+00:00,0.045,0.0,0.00965707246401916,1.203435276724875,-0.01,-50.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,call,2026-02-18,0.005664408514205987,230.0,1.2587840596826683e-05,0.01,0.0,0.01,21.0,2258.0,0.7187528125,False,NVDA260218C00230000,2026-02-13 14:54:02+00:00,0.045,0.0,0.00965707246401916,1.2581368802123694,0.0,0.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,call,2026-02-18,0.005664408514205987,240.0,1.0662927071407645e-05,0.02,0.0,0.01,440.0,443.0,0.8437515624999999,False,NVDA260218C00240000,2026-02-09 15:17:09+00:00,0.045,0.0,0.01931414492803832,1.3128384836998637,0.0,0.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,call,2026-02-18,0.005664408514205987,250.0,5.479258699457856e-06,0.01,0.0,0.01,,21.0,0.937500625,False,NVDA260218C00250000,2026-02-10 17:13:59+00:00,0.045,0.0,0.00965707246401916,1.367540087187358,0.0,0.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,call,2026-02-18,0.005664408514205987,260.0,6.45568781004335e-06,0.01,0.0,0.01,1.0,39.0,1.0625046875000002,False,NVDA260218C00260000,2026-02-13 16:59:53+00:00,0.045,0.0,0.00965707246401916,1.4222416906748523,0.0,0.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,120.0,-5.021231533982916e-06,0.02,0.0,0.01,1.0,301.0,1.2812535937499998,False,NVDA260218P00120000,2026-02-13 20:14:57+00:00,0.045,0.0,0.01931414492803832,0.6564192418499318,0.01,100.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,125.0,-8.5084283944445e-06,0.01,0.0,0.01,262.0,24.0,1.1875040625,False,NVDA260218P00125000,2026-02-13 20:47:00+00:00,0.045,0.0,0.00965707246401916,0.683770043593679,0.0,0.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,130.0,-2.3335682042680996e-05,0.01,0.0,0.02,344.0,80.0,1.125004375,False,NVDA260218P00130000,2026-02-13 20:21:37+00:00,0.045,0.0,0.00965707246401916,0.7111208453374261,-0.01,-50.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,135.0,-5.002720944596063e-05,0.02,0.01,0.02,291.0,599.0,1.0468797656250002,False,NVDA260218P00135000,2026-02-13 20:50:48+00:00,0.045,0.0,0.01931414492803832,0.7384716470811733,0.01,100.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,137.0,-5.357236408119251e-05,0.02,0.01,0.02,2102.0,362.0,1.000005,False,NVDA260218P00137000,2026-02-13 15:24:06+00:00,0.045,0.0,0.01931414492803832,0.7494119677786721,-0.01,-33.333336,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,138.0,-6.253444744221762e-05,0.01,0.01,0.02,3633.0,352.0,0.98437515625,False,NVDA260218P00138000,2026-02-13 20:44:04+00:00,0.045,0.0,0.00965707246401916,0.7548821281274216,-0.02,-66.66667,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,139.0,-5.6996638580995836e-05,0.02,0.01,0.02,225.0,630.0,0.9531254687499999,False,NVDA260218P00139000,2026-02-13 17:11:10+00:00,0.045,0.0,0.01931414492803832,0.7603522884761711,0.0,0.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,140.0,-6.6664885571684e-05,0.02,0.01,0.02,184.0,814.0,0.937500625,False,NVDA260218P00140000,2026-02-13 20:15:54+00:00,0.045,0.0,0.01931414492803832,0.7658224488249205,-0.01,-33.333336,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,141.0,-6.022421883200922e-05,0.02,0.01,0.02,174.0,156.0,0.9062509375,False,NVDA260218P00141000,2026-02-13 18:20:05+00:00,0.045,0.0,0.01931414492803832,0.7712926091736699,-0.01,-33.333336,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,142.0,-0.00010354627220953714,0.02,0.01,0.03,69.0,42.0,0.914063359375,False,NVDA260218P00142000,2026-02-13 20:16:06+00:00,0.045,0.0,0.01931414492803832,0.7767627695224193,-0.02,-50.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,143.0,-0.0001541668113120447,0.03,0.02,0.03,22.0,192.0,0.914063359375,False,NVDA260218P00143000,2026-02-13 19:18:50+00:00,0.045,0.0,0.028971217392057477,0.7822329298711688,-0.01,-25.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,144.0,-0.00016070847376726017,0.03,0.02,0.03,568.0,99.0,0.8906260937499999,False,NVDA260218P00144000,2026-02-13 16:24:08+00:00,0.045,0.0,0.028971217392057477,0.7877030902199182,0.0,0.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,145.0,-0.00016737901539081522,0.03,0.02,0.03,869.0,39.0,0.867188828125,False,NVDA260218P00145000,2026-02-13 20:22:06+00:00,0.045,0.0,0.028971217392057477,0.7931732505686676,-0.01,-25.0,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,146.0,-0.00017416845636214964,0.03,0.02,0.03,308.0,690.0,0.8437515624999999,False,NVDA260218P00146000,2026-02-13 20:36:57+00:00,0.045,0.0,0.028971217392057477,0.7986434109174171,-0.020000001,-40.000004,REGULAR,USD,Deep OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,147.0,-0.00018106505563252417,0.03,0.02,0.03,576.0,254.0,0.8203142968749999,False,NVDA260218P00147000,2026-02-13 20:33:30+00:00,0.045,0.0,0.028971217392057477,0.8041135712661664,-0.020000001,-40.000004,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,148.0,-0.000242344728838815,0.03,0.02,0.04,242.0,1018.0,0.8125018749999999,False,NVDA260218P00148000,2026-02-13 20:58:16+00:00,0.045,0.0,0.028971217392057477,0.8095837316149159,-0.03,-50.0,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,149.0,-0.00032342323011141233,0.04,0.03,0.04,646.0,291.0,0.804689453125,False,NVDA260218P00149000,2026-02-13 19:37:50+00:00,0.045,0.0,0.03862828985607664,0.8150538919636654,-0.02,-33.333336,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,150.0,-0.00033946013279114373,0.03,0.03,0.04,3398.0,948.0,0.7812521875,False,NVDA260218P00150000,2026-02-13 20:56:44+00:00,0.045,0.0,0.028971217392057477,0.8205240523124148,-0.03,-50.0,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,152.5,-0.000555113121568868,0.04,0.04,0.05,273.0,197.0,0.7460962890625,False,NVDA260218P00152500,2026-02-13 20:52:14+00:00,0.045,0.0,0.03862828985607664,0.8341994531842883,-0.04,-50.0,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,155.0,-0.0010847383258006935,0.07,0.06,0.07,1287.0,810.0,0.7226590234375,False,NVDA260218P00155000,2026-02-13 20:59:04+00:00,0.045,0.0,0.06759950724813413,0.8478748540561619,-0.030000001,-30.000002,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,157.5,-0.0017558899275864934,0.09,0.08,0.09,1291.0,479.0,0.68555001953125,False,NVDA260218P00157500,2026-02-13 20:53:07+00:00,0.045,0.0,0.08691365217617243,0.8615502549280355,-0.049999997,-35.714283,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,160.0,-0.0031078250641087845,0.12,0.11,0.12,4169.0,1896.0,0.6543003320312502,False,NVDA260218P00160000,2026-02-13 20:59:58+00:00,0.045,0.0,0.11588486956822991,0.8752256557999091,-0.06000001,-33.333336,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,162.5,-0.005787574455632977,0.16,0.16,0.17,802.0,421.0,0.6269568554687501,False,NVDA260218P00162500,2026-02-13 20:53:26+00:00,0.045,0.0,0.15451315942430657,0.8889010566717827,-0.07000001,-30.434784,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,165.0,-0.010121652775948292,0.22,0.22,0.23,4689.0,2986.0,0.5937540625000001,False,NVDA260218P00165000,2026-02-13 20:59:20+00:00,0.045,0.0,0.21245559420842153,0.9025764575436562,-0.06999999,-24.13793,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,167.5,-0.018167048254214096,0.3,0.31,0.32,3220.0,1504.0,0.5625043750000001,False,NVDA260218P00167500,2026-02-13 20:59:58+00:00,0.045,0.0,0.2897121739205748,0.9162518584155298,-0.049999982,-14.285709,REGULAR,USD,OTM
2026-02-15T22:22:46Z,NVDA,182.80999755859375,put,2026-02-18,0.005664408514205987,170.0,-0.03312437045818382,0.44,0.44,0.46,8620.0,3024.0,0.53320779296875,False,NVDA260218P00170000,2026-02-13 20:59:48+00:00,0.045,0.0,0.42491118841684306,0.9299272592874034,-0.02000001,-4.3478284,REGULAR,USD,OTM
